Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5145,22,12,3,2,2,Hit,12,Loss
5146,17,19,3,2,8,Hit Stick,14 17,Loss
5147,24,20,4,2,10,Hit Hit,13 16,Loss
5148,16,21,2,3,5,Stick,16,Loss
5149,21,19,2,3,3,Stick,21,Win
5150,17,17,2,2,7,Stick,17,Draw
5151,16,19,2,4,7,Stick,16,Loss
5152,17,23,4,3,10,Hit Hit Stick,10 12 17,Win
5153,18,23,4,3,9,Hit Hit Stick,13 14 18,Win
5154,18,23,2,3,5,Stick,18,Win
5155,20,18,3,2,10,Hit Stick,16 20,Win
5156,19,17,2,3,3,Stick,19,Win
5157,20,23,2,3,3,Stick,20,Win
5158,21,20,5,2,10,Hit Hit Hit Stick,10 12 14 21,Win
5159,17,25,2,3,6,Stick,17,Win
5160,16,21,2,3,1,Stick,16,Loss
5161,20,23,2,6,2,Stick,20,Win
5162,20,19,2,2,9,Stick,20,Win
5163,21,21,4,3,1,Hit Hit Stick,17 12 21,Draw
5164,12,25,2,3,10,Stick,12,Win
5165,17,18,3,2,10,Hit Stick,13 17,Loss
5166,21,20,3,2,10,Hit Stick,12 21,Win
5167,17,18,5,2,8,Hit Hit Hit Stick,13 14 17 17,Loss
5168,19,22,2,3,10,Stick,19,Win
5169,17,24,2,4,1,Stick,17,Win
5170,14,23,2,4,6,Stick,14,Win
5171,17,22,2,4,4,Stick,17,Win
5172,18,17,2,4,4,Stick,18,Win
5173,24,19,3,2,9,Hit,17,Loss
5174,17,25,2,4,8,Stick,17,Win
5175,20,19,2,4,3,Stick,20,Win
5176,20,22,2,4,2,Stick,20,Win
5177,16,17,3,3,5,Hit Stick,16 16,Loss
5178,18,17,3,3,3,Hit Stick,7 18,Win
5179,29,20,4,2,10,Hit Hit,11 19,Loss
5180,13,22,2,3,4,Stick,13,Win
5181,19,19,2,2,10,Stick,19,Draw
5182,11,20,2,3,10,Stick,11,Loss
5183,21,17,4,2,10,Hit Hit Stick,13 13 21,Win
5184,26,20,6,2,10,Hit Hit Hit Hit,8 19 13 16,Loss
5185,19,26,4,3,9,Hit Hit Stick,6 14 19,Win
5186,17,17,3,2,7,Hit Stick,14 17,Draw
5187,11,22,2,3,10,Stick,11,Win
5188,13,24,2,3,4,Stick,13,Win
5189,17,19,3,3,5,Hit Stick,13 17,Loss
5190,26,19,4,2,10,Hit Hit,15 16,Loss
5191,20,20,2,2,10,Stick,20,Draw
