Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
5701,20,20,3,4,5,Hit Stick,10 20,Draw
5702,16,20,3,2,10,Hit Stick,9 16,Loss
5703,17,24,3,3,8,Hit Stick,21 17,Win
5704,14,19,3,3,6,Hit Stick,21 14,Loss
5705,20,24,2,3,5,Stick,20,Win
5706,19,25,3,4,9,Hit Stick,19 19,Win
5707,21,20,4,2,9,Hit Hit Stick,6 11 21,Win
5708,17,23,2,4,3,Stick,17,Win
5709,20,18,2,3,6,Stick,20,Win
5710,15,17,3,3,10,Hit Stick,14 15,Loss
5711,16,25,3,3,10,Hit Stick,17 16,Win
5712,23,17,4,2,6,Hit Hit,12 13,Loss
5713,22,11,3,2,9,Hit,12,Loss
5714,20,20,2,3,2,Stick,20,Draw
5715,18,17,2,3,3,Stick,18,Win
5716,19,19,3,2,8,Hit Stick,9 19,Draw
5717,18,21,3,4,10,Hit Stick,8 18,Loss
5718,18,18,2,2,8,Stick,18,Draw
5719,19,25,2,4,2,Stick,19,Win
5720,18,26,5,3,10,Hit Hit Hit Stick,13 17 12 18,Win
5721,18,20,2,2,10,Stick,18,Loss
5722,16,18,2,2,9,Stick,16,Loss
5723,18,19,2,2,9,Stick,18,Loss
5724,15,24,4,3,10,Hit Hit Stick,4 8 15,Win
5725,17,18,3,4,2,Hit Stick,10 17,Loss
5726,19,19,2,3,6,Stick,19,Draw
5727,18,21,2,2,10,Stick,18,Loss
5728,18,18,2,2,10,Stick,18,Draw
5729,20,21,2,3,6,Stick,20,Loss
5730,18,21,5,2,1,Hit Hit Hit Stick,5 10 21 18,Loss
5731,20,26,3,3,10,Hit Stick,12 20,Win
5732,17,17,3,3,3,Hit Stick,11 17,Draw
5733,17,25,4,4,10,Hit Hit Stick,6 17 17,Win
5734,20,18,3,3,6,Hit Stick,20 20,Win
5735,23,18,3,2,10,Hit,14,Loss
5736,23,6,3,2,3,Hit,15,Loss
5737,16,17,2,2,6,Stick,16,Loss
5738,16,17,2,2,10,Stick,16,Loss
5739,19,18,2,2,10,Stick,19,Win
5740,17,24,2,4,3,Stick,17,Win
5741,18,21,4,2,10,Hit Hit Stick,16 12 18,Loss
5742,16,19,4,5,5,Hit Hit Stick,5 7 16,Loss
5743,17,17,3,2,1,Hit Stick,9 17,Draw
5744,23,20,3,2,10,Hit,13,Loss
5745,20,18,2,5,3,Stick,20,Win
5746,17,18,2,2,10,Stick,17,Loss
5747,22,12,3,2,1,Hit,12,Loss
5748,15,19,2,2,10,Stick,15,Loss
5749,23,9,4,2,7,Hit Hit,12 13,Loss
5750,20,26,3,4,9,Hit Stick,12 20,Win
5751,15,17,2,3,4,Stick,15,Loss
5752,21,18,3,3,6,Hit Stick,11 21,Win
5753,13,19,3,2,10,Hit Stick,12 13,Loss
5754,14,20,3,4,5,Hit Stick,8 14,Loss
5755,15,18,3,3,6,Hit Stick,16 15,Loss
5756,20,19,2,2,1,Stick,20,Win
5757,22,8,3,2,3,Hit,12,Loss
5758,20,21,2,2,1,Stick,20,Loss
5759,19,19,3,3,6,Hit Stick,9 19,Draw
5760,16,25,4,3,8,Hit Hit Stick,8 12 16,Win
