Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
312,21,19,2,3,4,Stick,21,Win
313,14,21,2,3,3,Stick,14,Loss
314,24,16,3,2,10,Hit,14,Loss
315,20,19,3,4,2,Hit Stick,9 20,Win
316,23,12,3,2,5,Hit,13,Loss
317,17,17,2,3,4,Stick,17,Draw
318,19,19,3,2,9,Hit Stick,12 19,Draw
319,20,21,4,2,10,Hit Hit Stick,10 19 20,Loss
320,20,20,2,2,10,Stick,20,Draw
321,17,21,3,3,10,Hit Stick,7 17,Loss
322,22,14,4,2,8,Hit Hit,10 12,Loss
323,19,18,3,2,9,Hit Stick,9 19,Win
324,17,18,2,3,5,Stick,17,Loss
325,16,18,3,4,10,Hit Stick,16 16,Loss
326,20,20,3,2,10,Hit Stick,15 20,Draw
327,23,21,3,2,10,Hit,13,Loss
328,18,22,2,3,4,Stick,18,Win
329,19,21,2,3,9,Stick,19,Loss
330,14,19,2,3,3,Stick,14,Loss
331,20,25,2,5,5,Stick,20,Win
332,23,10,5,2,2,Hit Hit Hit,8 11 13,Loss
333,27,19,3,2,9,Hit,17,Loss
334,18,18,5,2,8,Hit Hit Hit Stick,6 11 17 18,Draw
335,20,18,2,2,7,Stick,20,Win
336,19,20,3,3,2,Hit Stick,9 19,Loss
337,23,17,3,2,7,Hit,15,Loss
338,20,21,2,2,1,Stick,20,Loss
339,24,8,3,2,6,Hit,14,Loss
340,18,18,2,3,6,Stick,18,Draw
341,16,19,4,4,4,Hit Hit Stick,6 13 16,Loss
342,26,21,5,2,1,Hit Hit Hit,14 17 17,Loss
343,22,20,3,2,9,Hit,17,Loss
344,25,9,4,2,6,Hit Hit,14 16,Loss
345,18,22,2,4,3,Stick,18,Win
346,16,19,2,3,10,Stick,16,Loss
347,20,21,2,3,1,Stick,20,Loss
348,19,21,2,2,1,Stick,19,Loss
349,21,22,3,3,2,Hit Stick,17 21,Win
350,15,21,2,3,10,Stick,15,Loss
351,18,22,3,3,10,Hit Stick,9 18,Win
352,17,19,2,4,7,Stick,17,Loss
353,20,19,3,2,9,Hit Stick,9 20,Win
354,18,17,2,2,10,Stick,18,Win
355,21,21,2,2,1,Stick,21,Draw
356,25,15,3,2,8,Hit,15,Loss
357,21,19,2,2,10,Stick,21,Win
358,21,26,4,4,2,Hit Hit Stick,12 15 21,Win
359,28,21,3,2,10,Hit,18,Loss
360,18,18,3,3,5,Hit Stick,10 18,Draw
361,20,20,3,2,10,Hit Stick,14 20,Draw
362,18,17,3,3,6,Hit Stick,15 18,Win
363,19,19,3,2,9,Hit Stick,19 19,Draw
364,26,20,5,2,10,Hit Hit Hit,13 18 19,Loss
365,18,18,2,3,6,Stick,18,Draw
366,17,17,3,3,5,Hit Stick,13 17,Draw
367,16,20,2,3,10,Stick,16,Loss
368,19,17,4,3,4,Hit Hit Stick,11 12 19,Win
369,21,25,2,4,4,Stick,21,Win
370,25,20,3,2,10,Hit,17,Loss
371,21,24,3,3,8,Hit Stick,12 21,Win
372,15,21,2,3,6,Stick,15,Loss
373,17,17,3,2,10,Hit Stick,9 17,Draw
374,27,20,3,2,10,Hit,17,Loss
375,15,21,3,3,9,Hit Stick,11 15,Loss
376,18,24,4,4,10,Hit Hit Stick,13 14 18,Win
377,20,19,3,3,4,Hit Stick,11 20,Win
378,21,18,3,2,10,Hit Stick,17 21,Win
379,16,20,2,3,2,Stick,16,Loss
380,9,23,2,3,10,Stick,9,Win
381,17,24,3,4,9,Hit Stick,14 17,Win
382,16,21,3,3,10,Hit Stick,13 16,Loss
383,18,26,3,5,2,Hit Stick,14 18,Win
384,20,22,2,3,6,Stick,20,Win
385,12,23,2,3,5,Stick,12,Win
386,26,19,3,2,1,Hit,16,Loss
387,16,23,2,4,6,Stick,16,Win
388,27,15,5,2,7,Hit Hit Hit,10 15 17,Loss
389,20,25,2,3,7,Stick,20,Win
390,17,22,3,3,9,Hit Stick,13 17,Win
391,20,18,2,3,2,Stick,20,Win
392,19,18,2,3,6,Stick,19,Win
393,26,20,4,2,10,Hit Hit,13 16,Loss
394,27,19,3,2,10,Hit,17,Loss
395,17,17,3,2,7,Hit Stick,12 17,Draw
396,20,21,3,2,10,Hit Stick,9 20,Loss
397,13,26,2,4,10,Stick,13,Win
398,18,22,4,4,4,Hit Hit Stick,8 14 18,Win
399,18,18,2,3,10,Stick,18,Draw
400,23,13,4,2,6,Hit Hit,12 13,Loss
401,22,21,4,2,10,Hit Hit,11 16,Loss
402,15,26,3,5,9,Hit Stick,13 15,Win
403,18,22,2,4,2,Stick,18,Win
404,21,22,2,4,7,Stick,21,Win
405,14,21,2,3,4,Stick,14,Loss
406,17,17,3,2,10,Hit Stick,7 17,Draw
407,22,19,3,2,9,Hit,16,Loss
408,10,21,2,4,3,Stick,10,Loss
409,20,21,2,3,6,Stick,20,Loss
410,18,21,2,4,7,Stick,18,Loss
411,20,19,2,2,9,Stick,20,Win
412,21,17,4,2,7,Hit Hit Stick,16 17 21,Win
413,15,22,2,4,9,Stick,15,Win
414,19,22,2,3,6,Stick,19,Win
415,18,18,3,3,4,Hit Stick,10 18,Draw
416,20,20,2,2,10,Stick,20,Draw
417,16,17,2,3,3,Stick,16,Loss
418,25,13,4,2,2,Hit Hit,5 15,Loss
419,22,20,5,2,10,Hit Hit Hit,14 14 16,Loss
420,24,20,3,2,10,Hit,17,Loss
421,19,25,2,3,9,Stick,19,Win
422,19,21,2,5,7,Stick,19,Loss
423,17,17,3,2,8,Hit Stick,9 17,Draw
424,20,21,3,4,2,Hit Stick,12 20,Loss
425,21,26,2,3,10,Stick,21,Win
426,21,19,4,2,1,Hit Hit Stick,14 15 21,Win
427,12,24,2,3,4,Stick,12,Win
428,17,25,2,3,5,Stick,17,Win
429,24,18,3,2,8,Hit,15,Loss
430,16,21,3,3,10,Hit Stick,7 16,Loss
431,18,17,2,2,7,Stick,18,Win
432,22,8,3,2,2,Hit,12,Loss
433,20,20,2,3,6,Stick,20,Draw
434,20,26,2,4,4,Stick,20,Win
435,19,19,3,3,10,Hit Stick,10 19,Draw
436,16,17,2,3,5,Stick,16,Loss
437,23,18,3,2,8,Hit,13,Loss
438,20,26,2,3,6,Stick,20,Win
439,18,22,3,3,3,Hit Stick,8 18,Win
440,23,18,3,2,8,Hit,14,Loss
441,20,22,2,4,5,Stick,20,Win
442,23,20,4,2,10,Hit Hit,13 13,Loss
443,16,22,2,4,1,Stick,16,Win
444,18,22,3,3,7,Hit Stick,12 18,Win
445,17,17,2,4,8,Stick,17,Draw
446,19,20,2,3,10,Stick,19,Loss
447,22,17,4,2,1,Hit Hit,12 15,Loss
448,27,21,4,2,1,Hit Hit,8 17,Loss
449,14,23,2,3,9,Stick,14,Win
450,17,24,3,3,8,Hit Stick,21 17,Win
451,10,24,2,4,10,Stick,10,Win
452,26,19,4,2,10,Hit Hit,13 18,Loss
453,19,20,2,2,1,Stick,19,Loss
454,20,19,2,3,10,Stick,20,Win
455,21,22,4,4,7,Hit Hit Stick,8 11 21,Win
456,22,20,4,2,10,Hit Hit,8 18,Loss
457,17,21,2,3,2,Stick,17,Loss
458,27,18,5,2,8,Hit Hit Hit,6 9 17,Loss
459,24,9,3,2,3,Hit,14,Loss
460,18,18,3,3,3,Hit Stick,11 18,Draw
461,27,20,3,2,10,Hit,17,Loss
462,20,21,2,3,7,Stick,20,Loss
463,19,20,2,5,3,Stick,19,Loss
464,19,19,3,2,1,Hit Stick,10 19,Draw
465,22,10,3,2,2,Hit,12,Loss
466,25,19,4,2,10,Hit Hit,6 15,Loss
467,17,19,3,2,1,Hit Stick,10 17,Loss
468,14,23,3,3,10,Hit Stick,14 14,Win
469,18,20,4,2,10,Hit Hit Stick,14 14 18,Loss
470,21,19,4,2,10,Hit Hit Stick,13 13 21,Win
471,15,19,3,3,6,Hit Stick,10 15,Loss
472,17,23,3,3,5,Hit Stick,10 17,Win
473,16,17,3,4,3,Hit Stick,16 16,Loss
474,24,9,3,2,2,Hit,14,Loss
475,21,18,2,3,1,Stick,21,Win
476,18,26,3,3,10,Hit Stick,14 18,Win
477,18,17,2,3,2,Stick,18,Win
478,19,26,3,3,10,Hit Stick,11 19,Win
479,15,24,2,3,4,Stick,15,Win
480,19,24,3,3,10,Hit Stick,9 19,Win
481,19,18,3,3,5,Hit Stick,8 19,Win
