Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
1,16,17,3,3,3,Hit Stick,7 16,Loss
2,17,18,2,3,10,Stick,17,Loss
3,14,23,3,3,7,Hit Stick,6 14,Win
4,15,17,2,3,2,Stick,15,Loss
5,23,20,4,2,10,Hit Hit,17 14,Loss
6,20,21,2,4,4,Stick,20,Loss
7,22,18,3,2,10,Hit,12,Loss
8,18,17,2,3,3,Stick,18,Win
9,16,23,2,4,3,Stick,16,Win
10,21,17,2,4,5,Stick,21,Win
11,20,21,2,2,10,Stick,20,Loss
12,23,18,3,2,8,Hit,17,Loss
13,21,23,3,5,2,Hit Stick,11 21,Win
14,24,19,4,2,9,Hit Hit,11 14,Loss
15,28,20,3,2,10,Hit,18,Loss
16,24,18,3,2,1,Hit,14,Loss
17,19,19,2,2,1,Stick,19,Draw
18,16,19,2,4,5,Stick,16,Loss
19,19,22,3,3,2,Hit Stick,12 19,Win
20,28,20,7,2,10,Hit Hit Hit Hit Hit,5 12 13 18 19,Loss
21,24,18,3,2,10,Hit,14,Loss
22,13,20,3,3,8,Hit Stick,9 13,Loss
23,20,17,3,2,7,Hit Stick,15 20,Win
24,21,20,4,2,10,Hit Hit Stick,16 17 21,Win
25,19,24,4,4,7,Hit Hit Stick,6 9 19,Win
26,22,18,4,2,10,Hit Hit,17 15,Loss
27,12,24,2,3,8,Stick,12,Win
28,12,18,2,3,10,Stick,12,Loss
29,19,20,3,3,6,Hit Stick,8 19,Loss
30,21,21,4,3,10,Hit Hit Stick,8 11 21,Draw
31,25,17,4,2,10,Hit Hit,5 15,Loss
32,21,26,3,3,10,Hit Stick,11 21,Win
33,20,19,3,2,1,Hit Stick,10 20,Win
34,19,17,2,2,9,Stick,19,Win
35,12,21,2,2,1,Stick,12,Loss
36,18,23,2,3,10,Stick,18,Win
37,12,25,2,3,7,Stick,12,Win
38,21,22,2,3,10,Stick,21,Win
39,20,19,5,3,6,Hit Hit Hit Stick,12 15 15 20,Win
40,18,21,2,3,6,Stick,18,Loss
41,23,18,3,2,8,Hit,14,Loss
42,17,20,2,4,1,Stick,17,Loss
43,15,24,2,3,7,Stick,15,Win
44,16,17,2,4,2,Stick,16,Loss
45,13,22,2,3,5,Stick,13,Win
46,19,18,2,2,10,Stick,19,Win
47,27,20,6,2,10,Hit Hit Hit Hit,14 15 15 17,Loss
48,21,17,2,4,9,Stick,21,Win
49,14,19,2,3,6,Stick,14,Loss
50,19,17,2,3,8,Stick,19,Win
51,16,25,2,3,10,Stick,16,Win
52,19,23,3,3,10,Hit Stick,10 19,Win
53,12,18,2,3,10,Stick,12,Loss
54,22,17,3,2,10,Hit,13,Loss
55,8,26,2,7,2,Stick,8,Win
56,18,22,2,3,4,Stick,18,Win
57,12,18,2,3,9,Stick,12,Loss
58,15,17,2,3,2,Stick,15,Loss
59,21,20,2,3,5,Stick,21,Win
60,19,17,3,2,10,Hit Stick,9 19,Win
61,20,17,2,3,4,Stick,20,Win
62,22,20,3,2,10,Hit,18,Loss
63,20,20,3,2,9,Hit Stick,12 20,Draw
64,15,24,2,3,10,Stick,15,Win
65,22,17,3,2,7,Hit,12,Loss
66,20,19,3,2,10,Hit Stick,17 20,Win
67,25,21,4,2,10,Hit Hit,12 15,Loss
68,19,20,2,5,8,Stick,19,Loss
69,13,23,2,3,5,Stick,13,Win
70,12,22,2,3,4,Stick,12,Win
71,18,24,3,3,5,Hit Stick,11 18,Win
72,22,12,4,2,2,Hit Hit,11 12,Loss
73,14,20,3,3,7,Hit Stick,14 14,Loss
74,14,22,2,4,2,Stick,14,Win
75,25,20,5,2,10,Hit Hit Hit,14 17 19,Loss
76,20,18,2,4,3,Stick,20,Win
77,18,17,3,3,6,Hit Stick,8 18,Win
78,21,19,4,2,10,Hit Hit Stick,18 14 21,Win
79,18,19,2,3,7,Stick,18,Loss
80,15,18,2,4,1,Stick,15,Loss
81,17,17,2,2,7,Stick,17,Draw
82,25,21,3,2,1,Hit,15,Loss
83,15,20,3,4,3,Hit Stick,11 15,Loss
84,25,20,3,2,10,Hit,19,Loss
85,17,18,2,4,10,Stick,17,Loss
86,15,24,2,4,1,Stick,15,Win
87,17,17,2,3,2,Stick,17,Draw
88,21,17,2,3,10,Stick,21,Win
89,17,25,4,4,3,Hit Hit Stick,7 11 17,Win
90,19,18,2,2,8,Stick,19,Win
91,18,22,2,3,10,Stick,18,Win
92,18,19,2,4,5,Stick,18,Loss
93,16,20,4,4,4,Hit Hit Stick,5 12 16,Loss
94,18,17,2,2,1,Stick,18,Win
95,15,26,2,4,9,Stick,15,Win
96,15,17,2,3,10,Stick,15,Loss
97,20,20,2,2,10,Stick,20,Draw
98,17,18,2,4,7,Stick,17,Loss
99,20,19,2,2,8,Stick,20,Win
100,25,18,3,2,10,Hit,15,Loss
101,20,20,2,3,10,Stick,20,Draw
102,13,22,2,3,6,Stick,13,Win
103,20,19,3,3,2,Hit Stick,12 20,Win
104,22,21,3,2,10,Hit,12,Loss
105,16,21,4,3,7,Hit Hit Stick,7 18 16,Loss
106,21,20,3,2,1,Hit Stick,14 21,Win
107,20,20,4,2,10,Hit Hit Stick,12 13 20,Draw
108,15,24,2,4,10,Stick,15,Win
109,17,17,3,2,6,Hit Stick,7 17,Draw
110,16,24,2,4,5,Stick,16,Win
111,19,23,3,3,4,Hit Stick,9 19,Win
112,19,23,3,3,5,Hit Stick,15 19,Win
113,20,24,3,3,10,Hit Stick,17 20,Win
114,17,17,2,2,9,Stick,17,Draw
115,28,20,3,2,1,Hit,18,Loss
116,22,20,4,2,10,Hit Hit,15 16,Loss
117,18,17,2,2,10,Stick,18,Win
118,14,24,2,4,2,Stick,14,Win
119,23,21,4,2,1,Hit Hit,10 15,Loss
120,24,20,4,2,10,Hit Hit,8 18,Loss
121,14,21,3,3,2,Hit Stick,10 14,Loss
122,23,17,4,2,8,Hit Hit,16 13,Loss
123,21,23,2,3,6,Stick,21,Win
124,18,22,2,3,2,Stick,18,Win
125,20,24,2,4,3,Stick,20,Win
126,18,19,2,2,9,Stick,18,Loss
127,20,24,2,3,8,Stick,20,Win
128,24,7,3,2,5,Hit,14,Loss
129,20,17,3,4,4,Hit Stick,17 20,Win
130,16,19,2,3,1,Stick,16,Loss
131,18,26,2,3,10,Stick,18,Win
132,17,21,3,3,5,Hit Stick,14 17,Loss
133,22,17,3,2,9,Hit,12,Loss
134,19,17,3,2,6,Hit Stick,10 19,Win
135,12,18,3,3,8,Hit Stick,8 12,Loss
136,21,19,2,2,10,Stick,21,Win
137,19,24,3,3,4,Hit Stick,9 19,Win
138,18,17,2,2,7,Stick,18,Win
139,17,17,3,3,8,Hit Stick,8 17,Draw
140,15,18,3,4,6,Hit Stick,13 15,Loss
141,15,17,2,3,4,Stick,15,Loss
142,26,21,5,2,10,Hit Hit Hit,15 17 16,Loss
143,18,23,2,3,10,Stick,18,Win
144,21,22,2,3,3,Stick,21,Win
145,14,22,2,3,9,Stick,14,Win
146,23,20,5,2,10,Hit Hit Hit,11 12 13,Loss
147,14,23,2,3,3,Stick,14,Win
148,21,17,2,2,7,Stick,21,Win
149,13,25,3,3,10,Hit Stick,17 13,Win
150,12,24,2,3,6,Stick,12,Win
151,15,26,2,5,9,Stick,15,Win
152,21,21,2,4,8,Stick,21,Draw
153,20,17,2,3,5,Stick,20,Win
154,17,21,3,4,6,Hit Stick,18 17,Loss
155,23,9,3,2,7,Hit,13,Loss
156,21,22,3,3,10,Hit Stick,11 21,Win
157,25,9,4,2,3,Hit Hit,13 15,Loss
158,22,20,3,2,10,Hit,12,Loss
159,20,21,5,2,1,Hit Hit Hit Stick,12 13 14 20,Loss
160,23,19,4,2,10,Hit Hit,15 18,Loss
161,27,20,3,2,10,Hit,19,Loss
162,20,23,3,3,6,Hit Stick,10 20,Win
163,19,18,2,2,8,Stick,19,Win
164,13,23,2,5,2,Stick,13,Win
165,22,19,5,2,10,Hit Hit Hit,6 12 15,Loss
166,19,17,2,3,10,Stick,19,Win
167,17,23,2,4,5,Stick,17,Win
168,17,18,2,3,3,Stick,17,Loss
169,17,25,3,4,5,Hit Stick,18 17,Win
170,16,23,2,3,10,Stick,16,Win
171,23,7,4,2,4,Hit Hit,12 13,Loss
172,16,19,4,4,3,Hit Hit Stick,7 18 16,Loss
173,19,17,2,2,10,Stick,19,Win
174,25,20,4,2,10,Hit Hit,11 15,Loss
175,17,22,2,3,6,Stick,17,Win
176,21,21,2,3,4,Stick,21,Draw
177,15,23,2,5,3,Stick,15,Win
178,17,20,3,3,10,Hit Stick,7 17,Loss
179,13,21,3,6,1,Hit Stick,11 13,Loss
180,21,20,2,2,1,Stick,21,Win
181,16,21,2,4,2,Stick,16,Loss
182,16,25,2,3,7,Stick,16,Win
183,15,23,2,3,3,Stick,15,Win
184,18,18,5,2,8,Hit Hit Hit Stick,7 18 14 18,Draw
185,12,20,2,3,10,Stick,12,Loss
186,20,22,2,3,7,Stick,20,Win
187,24,9,4,2,4,Hit Hit,12 14,Loss
188,13,22,2,3,4,Stick,13,Win
189,14,22,3,4,2,Hit Stick,7 14,Win
190,18,18,2,2,7,Stick,18,Draw
191,18,19,2,3,5,Stick,18,Loss
192,21,21,2,3,9,Stick,21,Draw
193,25,20,4,2,10,Hit Hit,16 18,Loss
194,20,20,5,2,10,Hit Hit Hit Stick,15 12 18 20,Draw
195,22,18,3,2,8,Hit,17,Loss
196,16,18,4,3,10,Hit Hit Stick,8 10 16,Loss
197,14,24,2,3,10,Stick,14,Win
198,18,17,6,2,7,Hit Hit Hit Hit Stick,12 15 15 16 18,Win
199,24,20,4,2,10,Hit Hit,12 16,Loss
200,16,26,2,3,10,Stick,16,Win
201,15,25,3,3,10,Hit Stick,11 15,Win
202,15,19,2,3,7,Stick,15,Loss
203,20,24,2,3,10,Stick,20,Win
204,15,18,3,3,1,Hit Stick,14 15,Loss
205,16,20,3,3,7,Hit Stick,14 16,Loss
206,19,22,2,3,9,Stick,19,Win
207,21,20,4,2,10,Hit Hit Stick,10 13 21,Win
208,21,21,3,2,1,Hit Stick,14 21,Draw
209,12,17,2,4,5,Stick,12,Loss
210,25,17,4,2,10,Hit Hit,12 15,Loss
211,12,24,2,3,8,Stick,12,Win
212,20,20,2,3,1,Stick,20,Draw
213,21,20,3,3,2,Hit Stick,11 21,Win
214,26,18,4,2,9,Hit Hit,13 17,Loss
215,14,17,2,3,5,Stick,14,Loss
216,20,20,3,3,6,Hit Stick,10 20,Draw
217,17,25,2,4,9,Stick,17,Win
218,19,19,3,2,9,Hit Stick,13 19,Draw
219,14,20,2,5,2,Stick,14,Loss
220,13,24,2,3,9,Stick,13,Win
221,18,17,2,2,7,Stick,18,Win
222,21,19,2,3,6,Stick,21,Win
223,22,8,3,2,4,Hit,12,Loss
224,28,21,5,2,10,Hit Hit Hit,16 19 19,Loss
225,17,21,2,4,1,Stick,17,Loss
226,23,19,3,2,8,Hit,18,Loss
227,17,21,2,3,10,Stick,17,Loss
228,18,17,3,3,5,Hit Stick,8 18,Win
229,16,20,2,3,10,Stick,16,Loss
230,15,25,2,5,10,Stick,15,Win
231,23,19,4,2,10,Hit Hit,13 13,Loss
232,16,21,2,3,6,Stick,16,Loss
233,20,19,3,3,7,Hit Stick,14 20,Win
234,24,7,3,2,4,Hit,14,Loss
235,18,20,3,3,8,Hit Stick,18 18,Loss
236,15,18,2,3,9,Stick,15,Loss
237,18,17,4,2,10,Hit Hit Stick,15 14 18,Win
238,18,18,2,2,9,Stick,18,Draw
239,13,17,2,4,2,Stick,13,Loss
240,21,21,2,3,1,Stick,21,Draw
241,20,19,2,3,3,Stick,20,Win
242,12,26,2,3,7,Stick,12,Win
243,15,24,2,3,4,Stick,15,Win
244,28,21,4,2,10,Hit Hit,15 20,Loss
245,18,18,2,3,9,Stick,18,Draw
246,21,17,2,2,7,Stick,21,Win
247,18,18,3,3,3,Hit Stick,8 18,Draw
248,14,25,2,3,10,Stick,14,Win
249,18,17,2,3,2,Stick,18,Win
250,16,22,2,4,4,Stick,16,Win
251,20,24,2,3,7,Stick,20,Win
252,18,17,2,4,2,Stick,18,Win
253,19,17,4,2,9,Hit Hit Stick,13 14 19,Win
254,21,20,4,2,10,Hit Hit Stick,15 17 21,Win
255,21,21,2,2,10,Stick,21,Draw
256,12,18,4,3,10,Hit Hit Stick,7 10 12,Loss
257,13,26,2,3,6,Stick,13,Win
258,20,23,2,3,7,Stick,20,Win
259,19,23,2,3,4,Stick,19,Win
260,16,21,3,3,3,Hit Stick,10 16,Loss
261,20,18,2,2,8,Stick,20,Win
262,17,21,4,3,7,Hit Hit Stick,13 14 17,Loss
263,20,20,3,4,1,Hit Stick,9 20,Draw
264,18,24,3,3,9,Hit Stick,8 18,Win
265,21,25,4,3,9,Hit Hit Stick,7 11 21,Win
266,21,22,2,3,9,Stick,21,Win
267,22,21,3,2,1,Hit,12,Loss
268,18,21,3,3,4,Hit Stick,12 18,Loss
269,29,21,5,2,10,Hit Hit Hit,16 20 19,Loss
270,23,19,3,2,10,Hit,18,Loss
271,13,24,2,3,6,Stick,13,Win
272,18,18,3,2,8,Hit Stick,8 18,Draw
273,17,19,3,4,2,Hit Stick,13 17,Loss
274,13,19,2,3,6,Stick,13,Loss
275,25,20,4,2,10,Hit Hit,7 15,Loss
276,19,18,4,2,7,Hit Hit Stick,5 9 19,Win
277,21,20,3,2,10,Hit Stick,16 21,Win
278,17,17,2,2,9,Stick,17,Draw
279,21,17,3,3,2,Hit Stick,17 21,Win
280,14,20,2,4,1,Stick,14,Loss
281,20,17,2,4,1,Stick,20,Win
282,17,17,4,2,7,Hit Hit Stick,10 16 17,Draw
283,16,24,2,3,5,Stick,16,Win
284,20,19,3,2,10,Hit Stick,12 20,Win
285,21,20,3,2,10,Hit Stick,18 21,Win
286,25,20,5,2,10,Hit Hit Hit,11 15 16,Loss
287,19,18,5,2,8,Hit Hit Hit Stick,8 10 13 19,Win
288,19,17,3,3,6,Hit Stick,11 19,Win
289,17,20,2,4,5,Stick,17,Loss
290,24,20,3,2,10,Hit,14,Loss
291,21,17,4,3,10,Hit Hit Stick,8 11 21,Win
292,19,24,2,3,10,Stick,19,Win
293,18,19,2,4,6,Stick,18,Loss
294,18,20,4,3,8,Hit Hit Stick,12 13 18,Loss
295,15,25,2,3,10,Stick,15,Win
296,22,9,3,2,6,Hit,13,Loss
297,23,19,4,2,9,Hit Hit,9 13,Loss
298,17,24,3,5,1,Hit Stick,11 17,Win
299,20,19,2,2,9,Stick,20,Win
300,21,18,2,2,8,Stick,21,Win
301,20,17,2,5,6,Stick,20,Win
302,19,26,3,3,10,Hit Stick,8 19,Win
303,21,19,2,4,2,Stick,21,Win
304,18,23,2,3,6,Stick,18,Win
305,16,22,3,3,9,Hit Stick,11 16,Win
306,18,22,2,3,7,Stick,18,Win
307,16,23,2,4,6,Stick,16,Win
308,20,17,2,3,4,Stick,20,Win
309,23,20,4,2,10,Hit Hit,11 13,Loss
310,29,19,5,2,8,Hit Hit Hit,4 14 19,Loss
311,23,18,3,2,8,Hit,14,Loss
312,29,20,4,2,10,Hit Hit,13 19,Loss
313,21,21,3,2,1,Hit Stick,18 21,Draw
314,14,19,4,3,6,Hit Hit Stick,7 9 14,Loss
315,26,18,3,2,1,Hit,17,Loss
316,25,8,3,2,6,Hit,15,Loss
317,21,24,3,4,3,Hit Stick,12 21,Win
318,27,18,5,2,8,Hit Hit Hit,11 16 17,Loss
319,22,20,4,2,10,Hit Hit,12 16,Loss
320,14,23,2,3,3,Stick,14,Win
321,18,17,3,2,10,Hit Stick,16 18,Win
322,14,21,2,3,7,Stick,14,Loss
323,17,17,2,2,10,Stick,17,Draw
324,15,19,2,4,2,Stick,15,Loss
325,21,19,2,4,3,Stick,21,Win
326,21,20,2,4,2,Stick,21,Win
327,20,19,2,4,8,Stick,20,Win
328,19,24,2,3,10,Stick,19,Win
329,20,20,2,2,10,Stick,20,Draw
330,17,25,2,4,4,Stick,17,Win
331,24,20,5,2,9,Hit Hit Hit,6 16 18,Loss
332,17,17,2,3,3,Stick,17,Draw
333,22,20,3,2,9,Hit,17,Loss
334,17,23,3,4,4,Hit Stick,7 17,Win
335,14,21,2,3,3,Stick,14,Loss
336,20,20,2,2,10,Stick,20,Draw
337,16,20,3,3,5,Hit Stick,19 16,Loss
338,19,19,2,3,10,Stick,19,Draw
339,18,26,2,4,4,Stick,18,Win
340,18,20,3,4,2,Hit Stick,11 18,Loss
341,18,22,2,3,5,Stick,18,Win
342,12,24,3,4,10,Hit Stick,11 12,Win
343,18,17,3,2,8,Hit Stick,8 18,Win
344,13,23,2,3,6,Stick,13,Win
345,21,20,3,2,9,Hit Stick,15 21,Win
346,20,26,2,4,4,Stick,20,Win
347,19,17,3,3,10,Hit Stick,10 19,Win
348,16,23,2,6,4,Stick,16,Win
349,14,17,3,2,7,Hit Stick,14 14,Loss
350,26,20,4,2,10,Hit Hit,10 16,Loss
351,17,21,2,3,3,Stick,17,Loss
352,19,24,2,3,10,Stick,19,Win
353,25,17,4,2,7,Hit Hit,12 16,Loss
354,5,17,2,7,1,Stick,5,Loss
355,15,21,2,3,2,Stick,15,Loss
356,23,15,4,2,5,Hit Hit,9 13,Loss
357,17,17,2,2,8,Stick,17,Draw
358,14,19,3,3,6,Hit Stick,16 14,Loss
359,18,19,2,3,2,Stick,18,Loss
360,19,17,2,4,1,Stick,19,Win
361,19,24,2,3,10,Stick,19,Win
362,17,19,2,4,4,Stick,17,Loss
363,21,25,2,4,2,Stick,21,Win
364,23,21,4,2,1,Hit Hit,10 14,Loss
365,22,20,5,2,10,Hit Hit Hit,8 11 16,Loss
366,20,19,2,2,10,Stick,20,Win
367,20,18,6,2,10,Hit Hit Hit Hit Stick,7 10 12 17 20,Win
368,25,21,3,2,10,Hit,15,Loss
369,19,21,3,3,9,Hit Stick,9 19,Loss
370,18,19,3,3,1,Hit Stick,11 18,Loss
371,14,25,2,3,5,Stick,14,Win
372,15,21,2,3,5,Stick,15,Loss
373,15,24,2,3,10,Stick,15,Win
374,25,19,6,2,10,Hit Hit Hit Hit,7 9 11 16,Loss
375,22,19,3,2,1,Hit,12,Loss
376,27,19,4,2,9,Hit Hit,9 17,Loss
377,20,21,2,2,10,Stick,20,Loss
378,15,18,2,4,3,Stick,15,Loss
379,16,25,3,4,1,Hit Stick,10 16,Win
380,23,20,3,2,10,Hit,17,Loss
381,18,17,3,2,8,Hit Stick,13 18,Win
382,21,25,2,3,5,Stick,21,Win
383,20,20,4,2,10,Hit Hit Stick,20 18 20,Draw
384,13,21,2,4,4,Stick,13,Loss
385,19,19,2,3,1,Stick,19,Draw
386,25,21,4,2,1,Hit Hit,8 18,Loss
387,29,20,4,2,10,Hit Hit,9 19,Loss
388,17,17,2,3,4,Stick,17,Draw
389,14,20,3,3,2,Hit Stick,8 14,Loss
390,15,23,2,3,3,Stick,15,Win
391,22,9,4,2,4,Hit Hit,10 12,Loss
392,19,18,2,3,5,Stick,19,Win
393,20,17,2,2,1,Stick,20,Win
394,20,20,3,2,10,Hit Stick,12 20,Draw
395,15,21,2,3,4,Stick,15,Loss
396,12,24,2,4,4,Stick,12,Win
397,20,20,2,2,10,Stick,20,Draw
398,19,17,2,3,10,Stick,19,Win
399,20,20,2,3,10,Stick,20,Draw
400,21,21,4,2,1,Hit Hit Stick,12 18 21,Draw
401,20,22,4,4,3,Hit Hit Stick,9 15 20,Win
402,20,20,3,2,10,Hit Stick,13 20,Draw
403,19,18,2,2,10,Stick,19,Win
404,25,18,3,2,8,Hit,17,Loss
405,20,20,4,3,10,Hit Hit Stick,5 16 20,Draw
406,16,20,2,4,6,Stick,16,Loss
407,20,19,3,4,2,Hit Stick,9 20,Win
408,21,20,5,2,10,Hit Hit Hit Stick,14 19 18 21,Win
409,28,19,4,2,10,Hit Hit,16 18,Loss
410,21,20,3,2,10,Hit Stick,17 21,Win
411,15,23,2,3,4,Stick,15,Win
412,19,26,3,3,9,Hit Stick,10 19,Win
413,21,20,3,2,10,Hit Stick,16 21,Win
414,23,19,4,2,8,Hit Hit,17 13,Loss
415,22,12,3,2,2,Hit,12,Loss
416,23,8,4,2,6,Hit Hit,9 13,Loss
417,21,18,3,2,10,Hit Stick,11 21,Win
418,23,20,3,2,10,Hit,13,Loss
419,15,19,2,3,6,Stick,15,Loss
420,22,21,4,2,1,Hit Hit,18 13,Loss
421,17,17,2,2,8,Stick,17,Draw
422,20,17,2,3,8,Stick,20,Win
423,20,20,4,2,1,Hit Hit Stick,6 17 20,Draw
424,21,18,2,3,6,Stick,21,Win
425,16,22,2,3,7,Stick,16,Win
426,12,24,2,3,10,Stick,12,Win
427,13,22,2,3,10,Stick,13,Win
428,12,23,2,3,10,Stick,12,Win
429,20,18,3,2,9,Hit Stick,13 20,Win
430,19,19,2,3,6,Stick,19,Draw
431,12,20,2,3,10,Stick,12,Loss
432,20,18,2,3,10,Stick,20,Win
433,15,24,2,3,8,Stick,15,Win
434,20,19,3,3,2,Hit Stick,13 20,Win
435,22,17,3,2,7,Hit,13,Loss
436,21,21,5,2,10,Hit Hit Hit Stick,6 17 16 21,Draw
437,19,24,3,4,3,Hit Stick,13 19,Win
438,20,22,2,3,9,Stick,20,Win
439,19,24,2,4,2,Stick,19,Win
440,23,20,4,2,10,Hit Hit,14 15,Loss
441,25,9,3,2,6,Hit,15,Loss
442,21,20,2,2,10,Stick,21,Win
443,21,19,2,3,9,Stick,21,Win
444,14,20,2,3,3,Stick,14,Loss
445,26,21,3,2,1,Hit,16,Loss
446,15,19,2,3,9,Stick,15,Loss
447,22,20,3,2,10,Hit,16,Loss
448,16,25,3,3,5,Hit Stick,9 16,Win
449,21,20,3,3,6,Hit Stick,12 21,Win
450,19,26,2,4,3,Stick,19,Win
451,24,19,3,2,9,Hit,14,Loss
452,15,22,2,3,8,Stick,15,Win
453,22,19,3,2,8,Hit,12,Loss
454,22,20,3,2,10,Hit,16,Loss
455,20,18,2,3,6,Stick,20,Win
456,21,21,2,2,1,Stick,21,Draw
457,20,17,3,2,9,Hit Stick,12 20,Win
458,16,24,3,4,5,Hit Stick,6 16,Win
459,20,18,2,2,7,Stick,20,Win
460,18,17,3,3,6,Hit Stick,8 18,Win
461,21,23,3,3,7,Hit Stick,11 21,Win
462,15,22,2,3,5,Stick,15,Win
463,16,26,2,3,7,Stick,16,Win
464,18,19,2,4,1,Stick,18,Loss
465,17,23,3,3,5,Hit Stick,7 17,Win
466,20,17,2,3,9,Stick,20,Win
467,21,18,2,3,2,Stick,21,Win
468,21,26,2,3,6,Stick,21,Win
469,19,18,3,4,4,Hit Stick,9 19,Win
470,16,18,2,4,5,Stick,16,Loss
471,17,19,2,4,7,Stick,17,Loss
472,16,21,2,5,1,Stick,16,Loss
473,20,20,2,2,10,Stick,20,Draw
474,24,19,3,2,9,Hit,14,Loss
475,19,18,3,3,2,Hit Stick,15 19,Win
476,21,24,3,4,3,Hit Stick,11 21,Win
477,16,20,2,4,6,Stick,16,Loss
478,25,20,3,2,10,Hit,18,Loss
479,19,20,3,4,1,Hit Stick,9 19,Loss
480,21,19,3,2,10,Hit Stick,10 21,Win
481,13,25,2,4,3,Stick,13,Win
482,21,17,2,3,5,Stick,21,Win
483,14,23,2,3,8,Stick,14,Win
484,24,21,3,2,1,Hit,16,Loss
485,19,18,3,3,2,Hit Stick,10 19,Win
486,27,20,4,2,10,Hit Hit,7 17,Loss
487,14,26,2,4,2,Stick,14,Win
488,21,18,3,3,6,Hit Stick,11 21,Win
489,23,20,3,2,1,Hit,14,Loss
490,23,18,3,2,10,Hit,17,Loss
491,19,19,3,3,8,Hit Stick,9 19,Draw
492,20,19,2,2,10,Stick,20,Win
493,16,24,3,3,6,Hit Stick,9 16,Win
494,21,17,3,3,10,Hit Stick,11 21,Win
495,21,20,3,2,10,Hit Stick,15 21,Win
496,21,22,2,3,9,Stick,21,Win
497,16,20,2,4,9,Stick,16,Loss
498,19,22,3,3,7,Hit Stick,13 19,Win
499,16,24,2,3,4,Stick,16,Win
500,19,19,2,3,7,Stick,19,Draw
501,20,17,3,2,7,Hit Stick,12 20,Win
502,28,20,3,2,10,Hit,18,Loss
503,17,19,4,3,3,Hit Hit Stick,6 12 17,Loss
504,15,25,2,5,2,Stick,15,Win
505,17,23,2,3,8,Stick,17,Win
506,18,25,2,5,2,Stick,18,Win
507,25,20,5,2,10,Hit Hit Hit,9 18 21,Loss
508,17,24,2,4,5,Stick,17,Win
509,13,24,3,4,6,Hit Stick,5 13,Win
510,17,23,3,4,7,Hit Stick,17 17,Win
511,20,19,2,2,8,Stick,20,Win
512,14,23,3,3,10,Hit Stick,14 14,Win
513,20,18,2,2,8,Stick,20,Win
514,17,17,4,2,8,Hit Hit Stick,9 15 17,Draw
515,21,19,4,2,9,Hit Hit Stick,11 15 21,Win
516,14,19,3,3,9,Hit Stick,5 14,Loss
517,26,20,3,2,10,Hit,16,Loss
518,15,19,2,5,1,Stick,15,Loss
519,17,22,2,4,6,Stick,17,Win
520,13,23,2,3,10,Stick,13,Win
521,21,23,3,4,3,Hit Stick,15 21,Win
522,25,20,4,2,9,Hit Hit,15 15,Loss
523,20,20,2,2,10,Stick,20,Draw
524,15,22,3,4,2,Hit Stick,11 15,Win
525,25,19,3,2,9,Hit,17,Loss
526,19,20,3,4,2,Hit Stick,12 19,Loss
527,19,19,2,2,10,Stick,19,Draw
528,17,17,2,3,10,Stick,17,Draw
529,13,20,3,4,10,Hit Stick,17 13,Loss
530,20,21,3,4,6,Hit Stick,10 20,Loss
531,22,21,3,2,10,Hit,14,Loss
532,20,26,2,4,3,Stick,20,Win
533,19,18,3,2,7,Hit Stick,13 19,Win
534,26,20,4,2,10,Hit Hit,9 16,Loss
535,12,18,3,3,3,Hit Stick,10 12,Loss
536,21,25,2,3,5,Stick,21,Win
537,20,18,4,2,8,Hit Hit Stick,7 16 20,Win
538,13,24,2,3,4,Stick,13,Win
539,20,18,3,3,5,Hit Stick,11 20,Win
540,12,26,2,4,5,Stick,12,Win
541,24,18,3,2,10,Hit,14,Loss
542,16,23,2,4,4,Stick,16,Win
543,18,19,3,5,3,Hit Stick,11 18,Loss
544,18,17,3,2,10,Hit Stick,12 18,Win
545,18,18,3,2,10,Hit Stick,17 18,Draw
546,19,19,3,2,9,Hit Stick,10 19,Draw
547,20,20,3,2,9,Hit Stick,10 20,Draw
548,15,22,3,3,2,Hit Stick,9 15,Win
549,14,25,2,3,5,Stick,14,Win
550,9,18,2,2,10,Stick,9,Loss
551,14,24,3,3,4,Hit Stick,14 14,Win
552,22,20,4,2,10,Hit Hit,15 15,Loss
553,23,11,5,2,7,Hit Hit Hit,4 8 13,Loss
554,21,25,3,3,6,Hit Stick,11 21,Win
555,26,19,4,2,8,Hit Hit,11 16,Loss
556,12,19,2,4,6,Stick,12,Loss
557,19,20,2,3,3,Stick,19,Loss
558,22,20,3,2,10,Hit,12,Loss
559,17,17,2,4,5,Stick,17,Draw
560,21,25,2,4,3,Stick,21,Win
561,12,24,2,3,6,Stick,12,Win
562,16,22,2,3,9,Stick,16,Win
563,12,23,2,3,10,Stick,12,Win
564,20,19,2,3,5,Stick,20,Win
565,27,21,5,2,10,Hit Hit Hit,15 16 17,Loss
566,13,25,2,4,10,Stick,13,Win
567,26,17,4,2,6,Hit Hit,14 16,Loss
568,23,9,3,2,7,Hit,13,Loss
569,14,18,2,3,4,Stick,14,Loss
570,15,17,3,4,1,Hit Stick,11 15,Loss
571,20,18,2,3,7,Stick,20,Win
572,16,22,2,4,5,Stick,16,Win
573,14,18,2,3,2,Stick,14,Loss
574,27,18,3,2,1,Hit,17,Loss
575,15,23,3,4,5,Hit Stick,5 15,Win
