Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
8102,19,22,3,3,10,Hit Stick,14 19,Win
8103,16,18,2,2,1,Stick,16,Loss
8104,16,24,2,6,6,Stick,16,Win
8105,19,18,3,3,10,Hit Stick,13 19,Win
8106,24,19,3,2,9,Hit,14,Loss
8107,25,20,5,2,10,Hit Hit Hit,19 12 15,Loss
8108,21,18,2,3,9,Stick,21,Win
8109,21,23,3,4,7,Hit Stick,13 21,Win
8110,21,24,3,4,10,Hit Stick,12 21,Win
8111,25,13,3,2,1,Hit,15,Loss
8112,18,18,2,2,8,Stick,18,Win
8113,22,5,3,2,2,Hit,15,Loss
8114,20,19,3,2,10,Hit Stick,13 20,Win
8115,18,19,4,3,10,Hit Hit Stick,11 12 18,Loss
8116,20,19,3,3,9,Hit Stick,14 20,Win
8117,20,23,2,3,3,Stick,20,Win
8118,16,22,3,4,4,Hit Stick,11 16,Win
8119,20,20,3,2,9,Hit Stick,16 20,Win
8120,25,18,3,2,8,Hit,15,Loss
8121,12,25,2,4,4,Stick,12,Win
8122,21,17,2,4,2,Stick,21,Win
8123,23,19,3,2,1,Hit,13,Loss
8124,16,17,2,4,6,Stick,16,Loss
8125,20,18,3,3,4,Hit Stick,12 20,Win
8126,24,19,3,2,1,Hit,14,Loss
8127,20,17,2,2,10,Stick,20,Win
8128,18,23,3,4,2,Hit Stick,13 18,Win
8129,19,23,2,3,10,Stick,19,Win
8130,21,19,2,2,10,Stick,21,Win
8131,20,23,3,3,9,Hit Stick,12 20,Win
8132,17,18,2,4,6,Stick,17,Loss
8133,18,17,3,2,9,Hit Stick,12 18,Win
8134,21,24,2,3,4,Stick,21,Win
8135,20,18,3,2,10,Hit Stick,16 20,Win
8136,17,21,2,4,3,Stick,17,Loss
8137,20,24,3,4,6,Hit Stick,9 20,Win
8138,19,17,2,2,10,Stick,19,Win
8139,17,25,3,3,10,Hit Stick,11 17,Win
8140,22,18,3,2,8,Hit,14,Loss
8141,14,19,3,3,7,Hit Stick,6 14,Loss
8142,14,21,2,3,5,Stick,14,Loss
8143,20,19,2,2,9,Stick,20,Win
8144,19,24,2,4,1,Stick,19,Win
8145,20,23,4,4,10,Hit Hit Stick,4 15 20,Win
8146,18,22,3,3,9,Hit Stick,8 18,Win
8147,18,17,2,3,4,Stick,18,Win
8148,21,17,2,3,2,Stick,21,Win
8149,16,17,3,4,7,Hit Stick,6 16,Loss
8150,23,20,3,2,1,Hit,13,Loss
8151,18,19,2,2,10,Stick,18,Loss
8152,21,25,2,3,8,Stick,21,Win
8153,20,22,2,4,4,Stick,20,Win
8154,24,18,3,2,10,Hit,16,Loss
8155,19,18,3,3,5,Hit Stick,13 19,Win
8156,16,22,3,4,10,Hit Stick,10 16,Win
8157,16,17,4,2,7,Hit Hit Stick,4 9 16,Loss
8158,20,24,3,3,10,Hit Stick,14 20,Win
8159,23,8,3,2,6,Hit,13,Loss
8160,27,20,3,2,10,Hit,17,Loss
8161,18,20,3,2,10,Hit Stick,15 18,Loss
8162,12,18,4,3,6,Hit Hit Stick,7 9 12,Loss
8163,19,18,2,2,8,Stick,19,Win
8164,18,21,2,2,10,Stick,18,Loss
8165,14,18,2,3,3,Stick,14,Loss
8166,21,20,2,3,2,Stick,21,Win
8167,19,18,2,2,8,Stick,19,Win
8168,17,20,3,3,6,Hit Stick,11 17,Loss
8169,21,18,3,3,5,Hit Stick,13 21,Win
8170,19,17,2,2,7,Stick,19,Win
8171,21,18,2,4,6,Stick,21,Win
8172,17,17,3,4,10,Hit Stick,15 17,Win
8173,21,20,4,2,10,Hit Hit Stick,12 13 21,Win
8174,15,19,3,3,3,Hit Stick,14 15,Loss
8175,25,18,3,2,8,Hit,15,Loss
8176,20,17,3,3,4,Hit Stick,10 20,Win
8177,20,19,3,2,9,Hit Stick,16 20,Win
8178,18,20,2,3,10,Stick,18,Loss
8179,24,14,3,2,9,Hit,15,Loss
8180,18,18,3,2,8,Hit Stick,8 18,Win
8181,24,20,5,2,10,Hit Hit Hit,6 8 15,Loss
8182,20,21,2,3,8,Stick,20,Loss
8183,21,17,3,2,7,Hit Stick,14 21,Win
8184,17,19,2,3,3,Stick,17,Loss
8185,14,23,2,4,4,Stick,14,Win
8186,19,20,2,2,10,Stick,19,Loss
8187,21,20,2,2,10,Stick,21,Win
8188,23,18,3,2,9,Hit,15,Loss
8189,16,19,3,4,7,Hit Stick,6 16,Loss
8190,21,19,3,3,10,Hit Stick,10 21,Win
8191,25,16,3,2,10,Hit,15,Loss
8192,15,25,3,3,5,Hit Stick,5 15,Win
8193,19,17,2,2,10,Stick,19,Win
8194,14,23,3,3,6,Hit Stick,6 14,Win
8195,22,18,3,2,10,Hit,12,Loss
8196,18,21,3,2,1,Hit Stick,12 18,Loss
8197,20,26,3,4,4,Hit Stick,9 20,Win
8198,16,22,2,3,10,Stick,16,Win
8199,23,10,3,2,8,Hit,13,Loss
8200,20,18,2,2,1,Stick,20,Win
8201,10,20,3,4,2,Hit Stick,6 10,Loss
8202,22,13,3,2,1,Hit,12,Loss
8203,17,20,2,2,10,Stick,17,Loss
8204,19,19,3,2,10,Hit Stick,15 19,Win
8205,17,21,3,2,1,Hit Stick,7 17,Loss
8206,17,19,2,4,10,Stick,17,Loss
8207,23,14,3,2,4,Hit,13,Loss
8208,22,15,3,2,6,Hit,12,Loss
8209,17,25,2,4,5,Stick,17,Win
8210,17,18,2,4,2,Stick,17,Loss
8211,21,23,3,3,10,Hit Stick,12 21,Win
8212,21,18,3,2,7,Hit Stick,16 21,Win
8213,17,25,3,5,6,Hit Stick,13 17,Win
8214,18,22,2,3,2,Stick,18,Win
8215,20,21,2,2,1,Stick,20,Loss
8216,18,20,2,5,5,Stick,18,Loss
8217,16,23,2,4,4,Stick,16,Win
8218,20,26,3,3,7,Hit Stick,14 20,Win
8219,18,17,2,3,4,Stick,18,Win
8220,20,20,3,2,10,Hit Stick,10 20,Win
8221,19,18,3,3,5,Hit Stick,11 19,Win
8222,26,18,3,2,10,Hit,16,Loss
8223,17,18,2,3,4,Stick,17,Loss
8224,20,23,2,4,4,Stick,20,Win
8225,23,14,3,2,9,Hit,13,Loss
8226,16,21,4,3,3,Hit Hit Stick,7 9 16,Loss
