Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
1,26,19,4,2,10,Hit Hit,11 16,Loss
2,21,18,3,2,10,Hit Stick,10 21,Win
3,13,23,2,3,8,Stick,13,Win
4,20,17,3,2,7,Hit Stick,10 20,Win
5,16,21,3,3,5,Hit Stick,6 16,Loss
6,19,21,3,2,10,Hit Stick,16 19,Loss
7,24,19,5,2,10,Hit Hit Hit,12 13 14,Loss
8,23,19,3,2,10,Hit,13,Loss
9,21,19,2,2,9,Stick,21,Win
10,16,23,3,6,2,Hit Stick,7 16,Win
11,19,20,3,3,7,Hit Stick,9 19,Loss
12,21,20,3,2,10,Hit Stick,11 21,Win
13,20,18,2,3,5,Stick,20,Win
14,15,24,2,5,4,Stick,15,Win
15,21,19,4,2,9,Hit Hit Stick,12 18 21,Win
16,20,22,2,5,4,Stick,20,Win
17,16,19,2,3,9,Stick,16,Loss
18,15,19,2,3,7,Stick,15,Loss
19,11,17,2,3,4,Stick,11,Loss
20,20,17,2,4,8,Stick,20,Win
21,16,17,2,2,6,Stick,16,Loss
22,21,19,3,2,9,Hit Stick,10 21,Win
23,17,24,2,4,6,Stick,17,Win
24,14,21,3,3,7,Hit Stick,15 14,Loss
25,14,25,2,4,2,Stick,14,Win
26,20,20,4,2,10,Hit Hit Stick,7 10 20,Win
27,26,21,3,2,10,Hit,18,Loss
28,19,18,2,3,7,Stick,19,Win
29,20,21,2,3,7,Stick,20,Loss
30,13,21,3,3,5,Hit Stick,5 13,Loss
31,20,20,3,2,10,Hit Stick,13 20,Win
32,17,21,2,4,2,Stick,17,Loss
33,20,17,2,3,2,Stick,20,Win
34,19,25,4,3,6,Hit Hit Stick,7 11 19,Win
35,17,23,3,4,5,Hit Stick,8 17,Win
36,16,25,2,4,4,Stick,16,Win
37,15,20,2,3,8,Stick,15,Loss
38,20,26,2,3,10,Stick,20,Win
39,21,21,2,2,10,Stick,21,Win
40,17,17,3,2,7,Hit Stick,8 17,Win
41,20,18,3,4,1,Hit Stick,11 20,Win
42,16,23,2,3,4,Stick,16,Win
43,21,20,3,4,5,Hit Stick,10 21,Win
44,28,20,4,2,10,Hit Hit,11 18,Loss
45,6,20,2,2,10,Stick,6,Loss
46,12,21,2,2,10,Stick,12,Loss
47,20,20,3,2,10,Hit Stick,17 20,Win
48,19,25,2,5,2,Stick,19,Win
49,18,24,2,5,1,Stick,18,Win
50,27,20,5,2,10,Hit Hit Hit,9 13 19,Loss
51,18,23,3,3,8,Hit Stick,12 18,Win
52,13,21,2,2,10,Stick,13,Loss
53,21,20,3,2,10,Hit Stick,13 21,Win
54,24,7,3,2,3,Hit,15,Loss
55,7,22,2,3,3,Stick,7,Win
56,25,20,5,2,9,Hit Hit Hit,10 17 18,Loss
57,12,18,2,2,1,Stick,12,Loss
58,26,9,3,2,5,Hit,16,Loss
59,15,25,2,3,5,Stick,15,Win
60,12,18,2,3,10,Stick,12,Loss
61,16,19,2,3,4,Stick,16,Loss
62,21,20,3,2,10,Hit Stick,15 21,Win
63,17,20,2,3,2,Stick,17,Loss
64,17,21,4,4,1,Hit Hit Stick,6 17 17,Loss
65,15,18,3,3,8,Hit Stick,7 15,Loss
66,20,26,3,4,3,Hit Stick,14 20,Win
67,18,20,5,2,10,Hit Hit Hit Stick,12 14 18 18,Loss
68,24,21,3,2,10,Hit,18,Loss
69,25,20,3,2,10,Hit,18,Loss
70,21,19,4,2,10,Hit Hit Stick,14 16 21,Win
71,14,17,2,3,3,Stick,14,Loss
72,19,18,2,3,10,Stick,19,Win
73,17,25,2,3,10,Stick,17,Win
74,19,19,2,3,5,Stick,19,Win
75,22,9,3,2,7,Hit,12,Loss
76,21,20,2,3,8,Stick,21,Win
77,20,19,5,4,3,Hit Hit Hit Stick,15 16 16 20,Win
78,13,21,2,2,1,Stick,13,Loss
79,14,18,2,3,10,Stick,14,Loss
80,20,21,3,2,10,Hit Stick,19 20,Loss
81,19,19,2,2,9,Stick,19,Win
82,18,20,2,3,7,Stick,18,Loss
83,19,23,3,4,8,Hit Stick,9 19,Win
84,19,19,2,2,9,Stick,19,Win
85,16,26,3,4,3,Hit Stick,13 16,Win
86,12,20,2,3,10,Stick,12,Loss
87,18,17,3,2,1,Hit Stick,15 18,Win
88,13,17,3,3,5,Hit Stick,4 13,Loss
89,18,26,2,3,6,Stick,18,Win
90,18,18,3,2,8,Hit Stick,17 18,Win
91,13,24,2,3,4,Stick,13,Win
92,20,26,2,4,2,Stick,20,Win
93,21,24,3,3,9,Hit Stick,16 21,Win
94,23,21,4,2,10,Hit Hit,13 17,Loss
95,18,24,3,3,10,Hit Stick,11 18,Win
96,21,17,3,3,1,Hit Stick,11 21,Win
97,17,19,2,3,3,Stick,17,Loss
98,15,26,2,4,6,Stick,15,Win
99,22,20,3,2,10,Hit,13,Loss
100,20,19,5,2,9,Hit Hit Hit Stick,14 14 16 20,Win
101,20,25,2,3,10,Stick,20,Win
102,18,19,3,3,4,Hit Stick,13 18,Loss
103,19,18,3,2,10,Hit Stick,9 19,Win
104,28,20,4,2,10,Hit Hit,17 18,Loss
105,17,23,2,5,2,Stick,17,Win
106,17,18,3,3,6,Hit Stick,7 17,Loss
107,20,17,2,2,7,Stick,20,Win
108,17,22,2,3,9,Stick,17,Win
109,22,13,3,2,2,Hit,12,Loss
110,22,20,3,2,10,Hit,12,Loss
111,19,17,3,2,10,Hit Stick,9 19,Win
112,11,21,2,2,10,Stick,11,Loss
113,20,19,2,3,2,Stick,20,Win
114,14,22,2,3,2,Stick,14,Win
115,19,24,4,4,2,Hit Hit Stick,14 15 19,Win
116,26,20,4,2,10,Hit Hit,12 17,Loss
117,19,18,4,3,8,Hit Hit Stick,13 16 19,Win
118,17,18,2,3,6,Stick,17,Loss
119,10,21,2,2,1,Stick,10,Loss
120,15,17,2,3,10,Stick,15,Loss
121,21,26,3,3,6,Hit Stick,11 21,Win
122,26,17,4,2,9,Hit Hit,6 16,Loss
123,20,23,2,3,10,Stick,20,Win
124,22,21,4,2,10,Hit Hit,14 18,Loss
125,24,9,3,2,4,Hit,16,Loss
126,20,18,3,3,2,Hit Stick,15 20,Win
127,23,20,4,2,10,Hit Hit,15 17,Loss
128,19,18,2,3,3,Stick,19,Win
129,15,17,2,3,3,Stick,15,Loss
130,21,21,2,5,9,Stick,21,Win
131,17,17,3,2,1,Hit Stick,15 17,Win
132,13,19,2,3,8,Stick,13,Loss
133,18,20,2,4,3,Stick,18,Loss
134,15,18,2,3,3,Stick,15,Loss
135,20,20,3,2,10,Hit Stick,12 20,Win
136,12,19,2,3,4,Stick,12,Loss
137,28,20,4,2,10,Hit Hit,13 20,Loss
138,27,20,5,2,10,Hit Hit Hit,13 13 17,Loss
139,25,16,3,2,10,Hit,15,Loss
140,17,17,2,4,4,Stick,17,Win
141,20,18,2,2,10,Stick,20,Win
142,22,9,3,2,4,Hit,13,Loss
143,20,20,2,2,9,Stick,20,Win
144,21,18,3,3,2,Hit Stick,11 21,Win
145,17,26,2,3,6,Stick,17,Win
146,6,21,2,2,1,Stick,6,Loss
147,23,20,3,2,10,Hit,14,Loss
148,21,26,2,3,7,Stick,21,Win
149,14,17,2,4,5,Stick,14,Loss
150,16,24,2,4,4,Stick,16,Win
151,23,17,4,2,10,Hit Hit,8 14,Loss
152,16,18,3,3,10,Hit Stick,6 16,Loss
153,27,21,3,2,10,Hit,17,Loss
154,17,17,2,3,4,Stick,17,Win
155,18,21,2,3,6,Stick,18,Loss
156,16,19,2,3,4,Stick,16,Loss
157,24,7,5,2,5,Hit Hit Hit,8 11 14,Loss
158,20,18,2,2,8,Stick,20,Win
159,21,20,3,2,9,Hit Stick,16 21,Win
160,15,22,2,3,2,Stick,15,Win
161,18,23,2,4,1,Stick,18,Win
162,15,24,2,3,10,Stick,15,Win
163,20,17,3,3,6,Hit Stick,10 20,Win
164,21,19,3,2,9,Hit Stick,13 21,Win
165,21,18,3,4,10,Hit Stick,17 21,Win
166,15,21,2,4,2,Stick,15,Loss
167,22,16,3,2,6,Hit,13,Loss
168,19,21,2,2,1,Stick,19,Loss
169,19,18,2,3,10,Stick,19,Win
170,13,19,3,4,7,Hit Stick,15 13,Loss
171,20,17,2,2,7,Stick,20,Win
172,24,6,3,2,3,Hit,14,Loss
173,15,24,2,5,5,Stick,15,Win
174,18,24,2,3,4,Stick,18,Win
175,25,20,4,2,10,Hit Hit,12 17,Loss
176,18,18,2,2,1,Stick,18,Win
177,22,20,3,2,10,Hit,13,Loss
178,29,20,3,2,10,Hit,19,Loss
179,8,22,2,3,2,Stick,8,Win
180,19,18,3,3,7,Hit Stick,10 19,Win
181,23,6,3,2,2,Hit,15,Loss
182,27,20,6,2,10,Hit Hit Hit Hit,9 13 16 17,Loss
183,28,20,4,2,9,Hit Hit,13 18,Loss
184,20,18,2,2,10,Stick,20,Win
185,17,18,2,3,2,Stick,17,Loss
186,19,17,3,3,4,Hit Stick,12 19,Win
187,17,20,4,3,2,Hit Hit Stick,13 16 17,Loss
188,16,22,2,3,6,Stick,16,Win
189,18,17,2,3,3,Stick,18,Win
190,21,18,3,3,10,Hit Stick,11 21,Win
191,13,23,2,4,10,Stick,13,Win
192,18,17,3,2,9,Hit Stick,9 18,Win
193,13,17,2,3,3,Stick,13,Loss
194,21,20,2,4,5,Stick,21,Win
195,21,24,2,3,10,Stick,21,Win
196,22,17,3,2,10,Hit,16,Loss
197,21,17,3,2,6,Hit Stick,11 21,Win
198,23,8,4,2,2,Hit Hit,13 14,Loss
199,21,18,3,3,2,Hit Stick,11 21,Win
200,17,19,3,2,1,Hit Stick,12 17,Loss
201,20,17,4,3,4,Hit Hit Stick,11 16 20,Win
202,17,23,2,3,3,Stick,17,Win
203,26,19,3,2,9,Hit,16,Loss
204,19,19,3,2,10,Hit Stick,16 19,Win
205,17,17,3,4,7,Hit Stick,15 17,Win
206,18,22,3,3,7,Hit Stick,15 18,Win
207,20,17,2,3,4,Stick,20,Win
208,21,22,2,3,5,Stick,21,Win
209,17,24,3,3,8,Hit Stick,7 17,Win
210,21,19,3,2,1,Hit Stick,13 21,Win
211,18,21,3,3,5,Hit Stick,8 18,Loss
212,19,19,3,2,10,Hit Stick,9 19,Win
213,13,21,2,2,1,Stick,13,Loss
214,24,19,3,2,9,Hit,15,Loss
215,14,22,2,3,2,Stick,14,Win
216,26,19,4,2,8,Hit Hit,13 16,Loss
217,21,22,2,3,4,Stick,21,Win
218,19,18,3,3,6,Hit Stick,15 19,Win
219,17,26,2,4,10,Stick,17,Win
220,16,19,2,3,6,Stick,16,Loss
221,18,26,3,5,8,Hit Stick,8 18,Win
222,24,18,3,2,10,Hit,17,Loss
223,18,20,4,3,8,Hit Hit Stick,14 15 18,Loss
224,11,18,2,3,3,Stick,11,Loss
225,16,23,2,3,10,Stick,16,Win
226,22,20,3,2,10,Hit,12,Loss
227,19,20,2,3,1,Stick,19,Loss
228,14,18,3,3,4,Hit Stick,11 14,Loss
229,17,24,2,3,10,Stick,17,Win
230,17,19,3,3,6,Hit Stick,13 17,Loss
231,19,19,2,2,9,Stick,19,Win
232,20,18,3,2,10,Hit Stick,13 20,Win
233,21,21,2,2,10,Stick,21,Win
234,16,17,2,3,7,Stick,16,Loss
235,13,22,4,5,1,Hit Hit Stick,13 15 13,Win
236,18,18,4,2,10,Hit Hit Stick,9 15 18,Win
237,17,25,3,4,5,Hit Stick,7 17,Win
238,16,26,2,4,10,Stick,16,Win
239,20,19,2,2,9,Stick,20,Win
240,22,20,3,2,10,Hit,13,Loss
241,17,17,3,5,1,Hit Stick,7 17,Win
242,23,20,4,2,10,Hit Hit,9 13,Loss
243,21,24,2,3,4,Stick,21,Win
244,22,15,3,2,8,Hit,12,Loss
245,16,21,2,3,5,Stick,16,Loss
246,9,20,2,3,3,Stick,9,Loss
247,25,18,3,2,10,Hit,16,Loss
248,15,25,2,3,10,Stick,15,Win
249,13,21,2,2,1,Stick,13,Loss
250,18,20,3,3,6,Hit Stick,11 18,Loss
251,20,22,3,3,10,Hit Stick,14 20,Win
252,13,21,2,3,2,Stick,13,Loss
253,13,19,2,3,2,Stick,13,Loss
254,18,22,2,3,8,Stick,18,Win
255,19,17,4,2,6,Hit Hit Stick,8 19 19,Win
256,20,20,4,2,10,Hit Hit Stick,16 14 20,Win
257,17,17,2,3,4,Stick,17,Win
258,22,13,3,2,10,Hit,12,Loss
259,29,20,4,2,10,Hit Hit,10 19,Loss
260,18,17,2,2,10,Stick,18,Win
261,18,19,3,3,6,Hit Stick,8 18,Loss
262,13,18,2,3,10,Stick,13,Loss
263,20,19,2,3,5,Stick,20,Win
264,17,22,2,3,6,Stick,17,Win
265,12,21,2,2,1,Stick,12,Loss
266,22,8,3,2,3,Hit,15,Loss
267,20,17,4,4,1,Hit Hit Stick,5 16 20,Win
268,19,25,3,3,10,Hit Stick,9 19,Win
269,18,21,2,5,1,Stick,18,Loss
270,20,19,3,2,9,Hit Stick,11 20,Win
271,18,19,4,2,10,Hit Hit Stick,7 18 18,Loss
272,27,21,5,2,10,Hit Hit Hit,18 13 17,Loss
273,18,18,2,2,8,Stick,18,Win
274,20,19,3,2,9,Hit Stick,11 20,Win
275,14,25,2,3,10,Stick,14,Win
276,19,26,2,4,10,Stick,19,Win
277,20,21,2,4,10,Stick,20,Loss
278,14,21,3,5,5,Hit Stick,11 14,Loss
279,24,20,3,2,10,Hit,14,Loss
280,13,26,3,3,6,Hit Stick,9 13,Win
281,23,17,4,2,7,Hit Hit,13 15,Loss
282,19,17,2,2,10,Stick,19,Win
283,20,22,2,4,4,Stick,20,Win
284,17,19,3,2,8,Hit Stick,8 17,Loss
285,21,17,2,2,8,Stick,21,Win
286,16,19,3,4,4,Hit Stick,13 16,Loss
287,16,20,3,4,2,Hit Stick,10 16,Loss
288,19,18,3,2,7,Hit Stick,12 19,Win
289,19,20,2,3,6,Stick,19,Loss
290,17,19,2,3,2,Stick,17,Loss
291,24,20,3,2,10,Hit,15,Loss
292,25,20,5,2,10,Hit Hit Hit,6 11 15,Loss
293,21,17,2,2,1,Stick,21,Win
294,16,25,3,3,9,Hit Stick,9 16,Win
295,17,17,2,2,8,Stick,17,Win
296,21,26,3,3,10,Hit Stick,13 21,Win
297,16,22,3,4,2,Hit Stick,16 16,Win
298,12,17,2,3,5,Stick,12,Loss
299,21,20,3,2,10,Hit Stick,13 21,Win
300,12,22,3,4,10,Hit Stick,15 12,Win
301,19,19,2,2,9,Stick,19,Win
302,15,19,3,3,4,Hit Stick,10 15,Loss
303,6,21,2,2,1,Stick,6,Loss
304,21,18,3,2,10,Hit Stick,11 21,Win
305,24,20,3,2,10,Hit,14,Loss
306,20,22,2,3,7,Stick,20,Win
307,18,17,3,2,6,Hit Stick,12 18,Win
308,17,17,3,3,2,Hit Stick,10 17,Win
309,20,20,2,3,10,Stick,20,Win
310,20,20,2,2,10,Stick,20,Win
311,14,25,2,4,3,Stick,14,Win
312,14,23,2,4,10,Stick,14,Win
313,21,17,3,2,8,Hit Stick,16 21,Win
314,21,18,2,3,8,Stick,21,Win
315,19,23,3,4,3,Hit Stick,9 19,Win
316,20,20,3,2,10,Hit Stick,12 20,Win
317,17,20,4,3,5,Hit Hit Stick,14 15 17,Loss
318,14,24,2,4,2,Stick,14,Win
319,18,19,2,4,5,Stick,18,Loss
320,20,20,3,2,10,Hit Stick,14 20,Win
321,13,21,2,4,2,Stick,13,Loss
322,18,21,2,3,4,Stick,18,Loss
323,19,17,3,3,9,Hit Stick,12 19,Win
324,19,21,2,3,6,Stick,19,Loss
325,25,19,3,2,10,Hit,15,Loss
326,18,23,2,3,4,Stick,18,Win
327,21,23,2,3,10,Stick,21,Win
328,21,20,2,3,3,Stick,21,Win
329,16,17,3,3,10,Hit Stick,6 16,Loss
330,19,22,3,3,10,Hit Stick,13 19,Win
331,17,20,4,4,8,Hit Hit Stick,7 18 17,Loss
332,25,18,3,2,8,Hit,16,Loss
333,20,21,2,2,1,Stick,20,Loss
334,15,17,3,3,9,Hit Stick,18 15,Loss
335,26,20,4,2,10,Hit Hit,9 19,Loss
336,29,20,4,2,10,Hit Hit,13 19,Loss
337,23,16,4,2,8,Hit Hit,11 13,Loss
338,12,21,2,2,1,Stick,12,Loss
339,20,21,2,3,6,Stick,20,Loss
340,24,19,3,2,9,Hit,14,Loss
341,21,17,3,2,10,Hit Stick,12 21,Win
342,22,18,3,2,8,Hit,12,Loss
343,18,18,5,2,8,Hit Hit Hit Stick,12 14 15 18,Win
344,20,21,3,3,6,Hit Stick,9 20,Loss
345,17,18,2,4,10,Stick,17,Loss
346,17,17,3,2,7,Hit Stick,7 17,Win
347,19,26,2,3,6,Stick,19,Win
348,18,17,2,2,8,Stick,18,Win
349,17,20,2,3,5,Stick,17,Loss
350,17,23,2,3,5,Stick,17,Win
351,13,20,2,4,5,Stick,13,Loss
352,16,18,2,3,4,Stick,16,Loss
353,23,7,4,2,3,Hit Hit,14 14,Loss
354,20,21,3,2,10,Hit Stick,13 20,Loss
355,15,24,2,3,10,Stick,15,Win
356,25,18,3,2,8,Hit,16,Loss
357,21,18,3,3,1,Hit Stick,14 21,Win
358,16,21,2,3,5,Stick,16,Loss
359,14,22,2,3,10,Stick,14,Win
360,22,18,3,2,10,Hit,12,Loss
361,20,20,4,3,2,Hit Hit Stick,12 13 20,Win
362,16,18,3,3,8,Hit Stick,12 16,Loss
363,20,20,3,2,10,Hit Stick,18 20,Win
364,21,24,2,3,10,Stick,21,Win
365,13,24,2,3,10,Stick,13,Win
366,22,17,5,2,8,Hit Hit Hit,9 12 13,Loss
367,15,21,2,3,5,Stick,15,Loss
368,21,17,2,3,2,Stick,21,Win
369,20,19,3,2,1,Hit Stick,10 20,Win
370,21,20,4,2,10,Hit Hit Stick,10 15 21,Win
371,19,20,2,3,3,Stick,19,Loss
372,17,17,3,2,7,Hit Stick,9 17,Win
373,24,21,3,2,10,Hit,14,Loss
374,24,12,4,2,5,Hit Hit,5 14,Loss
375,18,24,3,4,2,Hit Stick,13 18,Win
376,20,24,2,3,4,Stick,20,Win
377,17,19,3,3,3,Hit Stick,11 17,Loss
378,26,18,5,2,10,Hit Hit Hit,7 15 16,Loss
379,13,21,3,2,10,Hit Stick,14 13,Loss
380,25,17,3,2,7,Hit,15,Loss
381,20,17,2,3,7,Stick,20,Win
382,18,17,3,3,10,Hit Stick,14 18,Win
383,16,18,3,3,2,Hit Stick,6 16,Loss
384,17,22,2,4,9,Stick,17,Win
385,24,11,3,2,5,Hit,14,Loss
386,19,18,3,2,8,Hit Stick,15 19,Win
387,12,21,2,3,9,Stick,12,Loss
388,20,20,2,3,10,Stick,20,Win
389,19,21,3,2,10,Hit Stick,19 19,Loss
390,21,23,4,3,10,Hit Hit Stick,15 16 21,Win
391,18,17,2,5,2,Stick,18,Win
392,26,20,4,2,10,Hit Hit,8 17,Loss
393,23,8,3,2,2,Hit,15,Loss
394,20,20,2,2,10,Stick,20,Win
395,23,20,4,2,10,Hit Hit,8 18,Loss
396,21,18,3,3,4,Hit Stick,11 21,Win
397,20,17,2,2,6,Stick,20,Win
398,21,19,3,2,9,Hit Stick,13 21,Win
399,12,18,2,3,10,Stick,12,Loss
400,20,21,3,2,10,Hit Stick,10 20,Loss
401,20,17,4,2,7,Hit Hit Stick,10 16 20,Win
402,19,19,3,2,10,Hit Stick,11 19,Win
403,20,24,2,5,5,Stick,20,Win
404,13,23,2,3,10,Stick,13,Win
405,10,18,2,3,3,Stick,10,Loss
406,21,20,2,2,10,Stick,21,Win
407,21,18,2,4,5,Stick,21,Win
408,20,18,2,3,10,Stick,20,Win
409,17,17,2,3,8,Stick,17,Win
410,20,17,3,2,10,Hit Stick,10 20,Win
411,20,17,2,3,10,Stick,20,Win
412,19,17,2,3,9,Stick,19,Win
413,17,24,2,5,1,Stick,17,Win
414,20,21,2,2,1,Stick,20,Loss
415,16,20,2,4,2,Stick,16,Loss
416,16,26,2,5,6,Stick,16,Win
417,26,18,4,2,8,Hit Hit,12 16,Loss
418,21,18,3,2,8,Hit Stick,14 21,Win
419,24,8,3,2,4,Hit,15,Loss
420,19,20,4,3,6,Hit Hit Stick,11 14 19,Loss
421,21,25,3,4,9,Hit Stick,11 21,Win
422,21,18,3,3,10,Hit Stick,13 21,Win
423,23,18,4,2,10,Hit Hit,16 14,Loss
424,18,18,2,3,6,Stick,18,Win
425,20,17,3,2,10,Hit Stick,10 20,Win
426,20,20,4,2,10,Hit Hit Stick,13 18 20,Win
427,21,19,2,3,10,Stick,21,Win
428,18,21,2,4,1,Stick,18,Loss
429,22,20,3,2,10,Hit,12,Loss
430,25,17,3,2,8,Hit,15,Loss
431,23,18,3,2,10,Hit,13,Loss
432,14,23,2,4,6,Stick,14,Win
433,15,24,3,3,4,Hit Stick,15 15,Win
434,14,21,3,2,10,Hit Stick,15 14,Loss
435,18,23,2,4,10,Stick,18,Win
436,26,17,3,2,7,Hit,16,Loss
437,28,20,3,2,10,Hit,18,Loss
438,18,19,3,4,9,Hit Stick,10 18,Loss
439,20,26,2,3,10,Stick,20,Win
440,13,22,4,3,5,Hit Hit Stick,9 11 13,Win
441,17,17,2,2,1,Stick,17,Win
442,18,22,2,3,5,Stick,18,Win
443,20,19,4,2,9,Hit Hit Stick,15 17 20,Win
444,17,26,3,4,4,Hit Stick,12 17,Win
445,22,20,4,2,10,Hit Hit,7 12,Loss
446,21,21,3,3,10,Hit Stick,15 21,Win
447,18,17,3,2,10,Hit Stick,9 18,Win
448,17,20,2,4,4,Stick,17,Loss
449,13,22,2,3,10,Stick,13,Win
450,23,19,4,2,9,Hit Hit,5 13,Loss
451,18,26,2,3,6,Stick,18,Win
452,20,18,4,2,8,Hit Hit Stick,4 10 20,Win
453,16,25,3,4,1,Hit Stick,12 16,Win
454,22,21,3,2,1,Hit,15,Loss
455,24,21,5,2,10,Hit Hit Hit,16 18 19,Loss
456,22,15,3,2,8,Hit,12,Loss
457,22,18,3,2,10,Hit,12,Loss
458,18,20,4,3,2,Hit Hit Stick,13 14 18,Loss
459,17,20,2,3,10,Stick,17,Loss
460,20,18,2,3,3,Stick,20,Win
461,12,21,2,2,1,Stick,12,Loss
462,19,17,2,2,1,Stick,19,Win
463,19,21,3,4,7,Hit Stick,11 19,Loss
464,17,17,3,3,5,Hit Stick,12 17,Win
465,20,22,2,3,4,Stick,20,Win
466,6,21,2,2,1,Stick,6,Loss
467,24,20,4,2,10,Hit Hit,14 18,Loss
468,18,17,3,2,7,Hit Stick,14 18,Win
469,21,17,2,3,2,Stick,21,Win
470,21,18,3,3,4,Hit Stick,11 21,Win
471,19,25,4,4,4,Hit Hit Stick,4 10 19,Win
472,20,17,2,2,10,Stick,20,Win
473,16,17,2,2,1,Stick,16,Loss
474,21,20,2,3,5,Stick,21,Win
475,17,23,2,4,1,Stick,17,Win
476,18,26,2,5,1,Stick,18,Win
477,17,21,2,4,5,Stick,17,Loss
478,18,18,4,3,6,Hit Hit Stick,8 10 18,Win
479,22,11,3,2,9,Hit,15,Loss
480,22,20,3,2,10,Hit,13,Loss
481,9,21,2,2,1,Stick,9,Loss
482,23,17,4,2,10,Hit Hit,9 13,Loss
483,26,18,4,2,8,Hit Hit,15 16,Loss
484,19,19,3,2,10,Hit Stick,17 19,Win
485,22,5,3,2,3,Hit,15,Loss
486,22,15,3,2,9,Hit,12,Loss
487,20,26,2,4,1,Stick,20,Win
488,24,20,4,2,10,Hit Hit,11 17,Loss
489,20,21,2,4,3,Stick,20,Loss
490,21,21,3,2,1,Hit Stick,17 21,Win
491,24,19,4,2,10,Hit Hit,11 16,Loss
492,11,21,2,2,1,Stick,11,Loss
493,24,20,4,2,10,Hit Hit,14 16,Loss
494,21,21,2,3,7,Stick,21,Win
495,17,19,2,3,6,Stick,17,Loss
496,21,24,3,3,10,Hit Stick,11 21,Win
497,19,21,3,3,7,Hit Stick,9 19,Loss
498,20,19,3,3,3,Hit Stick,10 20,Win
499,12,17,2,3,3,Stick,12,Loss
500,14,17,2,3,2,Stick,14,Loss
501,13,21,2,3,2,Stick,13,Loss
502,20,21,2,2,10,Stick,20,Loss
503,12,21,2,2,1,Stick,12,Loss
504,20,18,3,4,1,Hit Stick,13 20,Win
505,29,20,3,2,10,Hit,19,Loss
506,12,18,2,3,5,Stick,12,Loss
507,20,23,2,3,6,Stick,20,Win
508,21,23,2,3,10,Stick,21,Win
509,15,21,2,2,1,Stick,15,Loss
510,14,22,2,3,10,Stick,14,Win
511,20,22,3,4,3,Hit Stick,11 20,Win
512,16,22,2,4,2,Stick,16,Win
513,20,17,3,4,4,Hit Stick,13 20,Win
514,19,21,2,3,6,Stick,19,Loss
515,23,17,3,2,10,Hit,13,Loss
516,16,20,2,3,2,Stick,16,Loss
517,18,18,2,3,5,Stick,18,Win
518,19,17,2,2,7,Stick,19,Win
519,15,21,3,3,4,Hit Stick,8 15,Loss
520,24,8,3,2,6,Hit,14,Loss
521,22,20,3,2,10,Hit,19,Loss
522,20,19,2,4,3,Stick,20,Win
523,18,22,4,3,9,Hit Hit Stick,7 9 18,Win
524,15,22,2,4,2,Stick,15,Win
525,20,24,2,4,1,Stick,20,Win
526,21,20,3,3,6,Hit Stick,11 21,Win
527,21,25,2,4,2,Stick,21,Win
528,13,23,2,3,9,Stick,13,Win
529,12,20,2,3,10,Stick,12,Loss
530,20,17,2,3,5,Stick,20,Win
531,21,22,2,3,6,Stick,21,Win
532,26,21,3,2,1,Hit,18,Loss
533,16,22,2,3,6,Stick,16,Win
534,22,19,3,2,1,Hit,12,Loss
535,20,23,3,3,10,Hit Stick,10 20,Win
536,23,21,5,2,10,Hit Hit Hit,7 10 14,Loss
537,15,18,3,3,1,Hit Stick,7 15,Loss
538,12,24,2,3,10,Stick,12,Win
539,28,19,3,2,10,Hit,18,Loss
540,19,18,2,5,3,Stick,19,Win
541,17,17,2,2,7,Stick,17,Win
542,20,19,2,3,4,Stick,20,Win
543,17,17,2,2,10,Stick,17,Win
544,16,21,4,2,10,Hit Hit Stick,14 16 16,Loss
545,18,17,4,2,7,Hit Hit Stick,8 11 18,Win
546,15,20,3,3,8,Hit Stick,5 15,Loss
547,27,20,4,2,9,Hit Hit,15 17,Loss
548,24,10,3,2,7,Hit,14,Loss
549,20,19,2,3,5,Stick,20,Win
550,24,10,3,2,4,Hit,14,Loss
551,20,17,2,3,2,Stick,20,Win
552,21,19,2,3,2,Stick,21,Win
553,18,24,2,3,8,Stick,18,Win
554,16,20,2,4,5,Stick,16,Loss
555,21,17,4,3,7,Hit Hit Stick,6 11 21,Win
556,16,22,3,3,10,Hit Stick,13 16,Win
557,13,21,2,2,1,Stick,13,Loss
558,20,23,2,4,1,Stick,20,Win
559,14,19,2,3,5,Stick,14,Loss
560,24,11,3,2,5,Hit,14,Loss
561,17,18,3,2,7,Hit Stick,13 17,Loss
562,16,24,3,3,5,Hit Stick,10 16,Win
563,14,21,3,2,10,Hit Stick,5 14,Loss
564,21,19,4,2,9,Hit Hit Stick,6 11 21,Win
565,15,26,2,3,6,Stick,15,Win
566,19,24,2,4,2,Stick,19,Win
567,21,25,2,4,4,Stick,21,Win
568,18,25,2,4,2,Stick,18,Win
569,18,22,2,3,9,Stick,18,Win
570,22,20,3,2,10,Hit,12,Loss
571,18,23,3,4,7,Hit Stick,13 18,Win
572,22,20,3,2,10,Hit,18,Loss
573,25,17,5,2,6,Hit Hit Hit,15 13 15,Loss
574,17,21,2,4,6,Stick,17,Loss
575,19,20,4,2,10,Hit Hit Stick,12 18 19,Loss
576,18,17,4,2,10,Hit Hit Stick,6 16 18,Win
577,16,19,3,3,3,Hit Stick,13 16,Loss
578,25,19,4,2,9,Hit Hit,14 15,Loss
